region,demographic-type,demographic,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
02,Age of Business,Ages 11+,0.6373996336838682,0.6526017613252928,0.6613074462069937,0.6614772283306357,0.6578619242479025,0.6568461050746347,0.6596887674949633,0.6712496320002034,0.6969141637871049,0.6958478411702175,0.6998761038399495,0.6942519186444113,0.6948210816718148,0.6943002531269331,0.6947036234436498,,,,,
04,Age of Business,Total,,,,,,,,,,,,,,,,,,,,
04,Age of Business,Ages 0 to 1,,,,,0.4722729479569623,0.4645166763658337,0.47035807599795126,0.4957572238424979,0.5413550260010225,0.549726502590162,0.5304635761589404,0.5189770970235794,0.5265256546701474,0.5186982800814998,0.5119094861416087,0.515980029743892,0.5261643742712064,0.5331374911151625,0.5274315048365621,0.5253711398707646
04,Age of Business,Ages 2 to 3,,,,,0.559971567102616,0.5500963631877005,0.565101131962342,0.614856198854052,0.6573222101406238,0.6383901654310802,0.6280738692208367,0.6350337889578068,0.6156941285218447,0.6146367371091268,0.6026283096071213,0.6074033068873538,0.6204993969256037,0.619959553547812,0.6217269408758771,0.6189573697129594
04,Age of Business,Ages 4 to 5,,,,,0.5606896528953997,0.5756905554512555,0.6006433081580913,0.6306882720611311,0.6881221854884012,0.6817187179694986,0.6665725042244696,0.6573365146352795,0.6510932987276559,0.6564743293992747,0.644654367797576,0.6436526845173253,0.6389920183893173,0.6414606624501478,0.6555550911678593,0.6447674314633667
04,Age of Business,Ages 6 to 10,,,,,0.6049640200682667,0.6093804555310514,0.6193817109460713,0.6609323433377019,0.6985670120362266,0.6920000731009083,0.6930516756123335,0.6922332267518772,0.6854373062351063,0.6803461634422162,0.667387671518338,0.6731915714810363,0.6753840584583856,0.6737974665246866,0.669264105184945,0.6752528682497921
04,Age of Business,Ages 11+,,,,,0.6814333814270326,0.6755392039575286,0.6861366900355644,0.7265946900560774,0.7770490942988661,0.7743865638439524,0.7667378897084812,0.761486786362179,0.7560144122880785,0.75022332500613,0.7410526514026404,0.742818886332395,0.7477887694400462,0.7451344266908725,0.7479853662220466,0.742847921471896
05,Age of Business,Total,,,,,,,,,,,,,,,,,,,,
05,Age of Business,Ages 0 to 1,,,0.5146069375685284,0.4944431915565378,0.4794472296342046,0.47744429266807353,0.49702135695646205,0.4820400303653095,0.548599600038499,0.5820820413765059,0.558582510835124,0.5064966327890605,0.5241850149157365,0.5313911641268247,0.5261510405373098,0.536327181786823,0.5131982776059879,,,
05,Age of Business,Ages 2 to 3,,,0.5822770015924109,0.5792265587162921,0.5696444654115024,0.5663168584969532,0.5767029277200699,0.6063607156541987,0.6320053829813264,0.6161645001589191,0.6319571524213345,0.6530108113310449,0.6423564378645132,0.6191317516405855,0.6102959305959323,0.6104141188377683,0.6133370818105145,,,
05,Age of Business,Ages 4 to 5,,,0.6309712142216424,0.594654054054054,0.5947044748324509,0.5970971863924585,0.6203367709146999,0.6232348330060051,0.6723611323641928,0.6711910971794421,0.6443677347023072,0.6370957693832474,0.6491446533276914,0.6632151981810936,0.6414604105571847,0.6377516084636714,0.6442590981368695,,,
05,Age of Business,Ages 6 to 10,,,0.6158818242388199,0.6105982326868242,0.612568527345001,0.60884403384075,0.6306478393111656,0.6528430495062341,0.6910635728456828,0.6873941249203384,0.6927492230265939,0.6894359561237962,0.6731364900151174,0.6609943550330444,0.6508824335899869,0.6531788022238653,0.6428901858798433,,,
05,Age of Business,Ages 11+,,,0.7283270846181292,0.7230465615519686,0.7177586426912431,0.7138624455545153,0.7173569223173645,0.7296067351611903,0.7737841652875771,0.7642698969751575,0.7662696522153406,0.765394834241557,0.7645600132954766,0.7556340897221714,0.7496434502321679,0.7484491129519288,0.7482736712146225,,,
06,Age of Business,Total,,,,,,,,,,,,,,,,,,,,
06,Age of Business,Ages 0 to 1,0.508817127902377,0.5205645829539712,0.5281259784799107,0.5053654012763724,0.5019349051891645,0.5369223426374329,0.527863512442741,0.5543824002029203,0.563395348016799,0.5556251517891568,0.5135288436630203,0.5346039516088134,0.5624992589321961,0.5333931038179209,0.5366705597802343,0.5439094388193603,0.5371039509230228,0.545808455381783,0.5644970292196394,0.5417984771698918
06,Age of Business,Ages 2 to 3,0.5824945650884717,0.5867593174928539,0.5898256875424744,0.5991886524092885,0.612030931484346,0.5988724123252803,0.6253908806722873,0.6447229910484374,0.6832456669689706,0.6741062044322699,0.6626063595063092,0.6554830254839109,0.6354630362854381,0.649402399497691,0.6313769062120683,0.6167088580381281,0.6396137756444381,0.6346559169197833,0.627541706493341,0.6247690457888762
06,Age of Business,Ages 4 to 5,0.6034976994108274,0.6316615586223797,0.6380511500365168,0.6349864645403613,0.6194461890797242,0.6494700821908252,0.636487218565674,0.6555909978512987,0.7030404786295038,0.6987452102689364,0.6952341960944867,0.6832014143326816,0.6789830560360002,0.678407961876462,0.6709847745845761,0.6675686870723125,0.6693885280654419,0.6629932734769464,0.6720333934862486,0.6383232905142195
06,Age of Business,Ages 6 to 10,0.6369260802524159,0.6442738811618234,0.6643534407421966,0.6673033725935893,0.6642368766014249,0.6675253940653513,0.6801714236868858,0.7013904630946968,0.7258442244972207,0.715532059440042,0.7165122650323847,0.7056786755326697,0.7029651910101424,0.7029358365455842,0.6991495407133237,0.6905568141350293,0.706764036937524,0.7033978857209546,0.699638944752814,0.6866931583179887
06,Age of Business,Ages 11+,0.7188677383851538,0.7312007063390352,0.740961633339296,0.7369490532685564,0.7326522508682942,0.7323237625939352,0.7392865114038792,0.7630801359913743,0.7980266810625501,0.7926578958939647,0.7892960219180486,0.7855747672922816,0.778913766482554,0.7707345373575071,0.7633520414757672,0.7617024144646382,0.7632129105309886,0.7642919314891011,0.7691303727985619,0.7663715210775696
08,Age of Business,Total,,,,,,,,,,,,,,,,,,,,
08,Age of Business,Ages 0 to 1,0.4811592100252081,0.487896056618192,0.5080104695253441,0.49275821432644423,0.48531115751366205,0.4933080703845619,0.49363767978452666,0.5034665749886504,0.5393634076194517,0.5341562259270424,0.5278732837934388,0.5271172443189387,0.527430964861679,0.5092697948491994,0.5148932760442835,0.5173555015625464,0.5305218216907545,0.5232515577040658,0.5296347129451714,0.5328672708953494
08,Age of Business,Ages 2 to 3,0.5814711359404097,0.5827753586163243,0.5979379404020378,0.597941011617637,0.5968158716551344,0.5929887948486342,0.5854662990098696,0.6083275083202053,0.6492091135522412,0.6475659615864962,0.6420834299690064,0.6290654704366039,0.6223060944846052,0.6087081098427544,0.6139093651275278,0.6110512152815515,0.6174307023679474,0.6210607239694524,0.6236841777656054,0.6265755076635805
08,Age of Business,Ages 4 to 5,0.5885370056020357,0.6247688636299563,0.6415288020729519,0.6242519865623023,0.6172858493944374,0.6199699797689747,0.6238355243279129,0.6195101775937554,0.6670565173284382,0.6664888735498748,0.6730618917536836,0.6625017353880328,0.652268741463875,0.637681839164447,0.6327506353466499,0.6321752231168843,0.6385135503928774,0.6443784464341333,0.6435905889878444,0.6437454036977576
08,Age of Business,Ages 6 to 10,0.5993683783007836,0.6285308489047237,0.6385484057275828,0.6509435909609301,0.6445192084881084,0.6469906568475378,0.6427148033005742,0.664855387468846,0.7054876929439841,0.6870479595514117,0.687555907245579,0.6839098117214577,0.6811787675359875,0.6686462175358923,0.669607329762455,0.6620206413239017,0.6624870949306717,0.6594475650565848,0.6596925708556869,0.6629248966760084
08,Age of Business,Ages 11+,0.6626191851747482,0.6926381896721272,0.7175513547537447,0.7185456820635142,0.7134356804631287,0.7071142730557529,0.7059716491804642,0.721507699733457,0.7671511413449865,0.7633136303241418,0.7602711474337397,0.7556679573135358,0.7494523621090329,0.7360871904489535,0.7335687635625765,0.7351092516706093,0.734402833803351,0.7281427804418511,0.7312154744344633,0.7316469819110855
09,Age of Business,Total,,,,,,,,,,,,,,,,,,,,
09,Age of Business,Ages 0 to 1,0.5654896977398566,0.5950982051150875,0.5889933520416586,0.539406847133758,0.5453641531946751,0.5518054496951219,0.5429845176425407,0.5548654244306418,0.5935679636282449,0.5962491419523902,0.5872292673059418,0.5530655559652042,0.5563361241119543,0.5608325809057644,0.5622811335349132,0.5741721824944694,0.5682931389044681,0.5673239352398607,0.5692808891869879,0.541608872846455
09,Age of Business,Ages 2 to 3,0.6468735503088605,0.6656719242156055,0.6683227056990688,0.6725164936553956,0.6584482460947176,0.6027151619020416,0.6443073125578526,0.6575808908554824,0.6821787910557529,0.674562983258167,0.675668684906487,0.6929146259678501,0.6904386864935428,0.6720346579025993,0.65687151671047,0.65705311778291,0.6554126400488434,0.6467299947469796,0.6581296024974383,0.6452577196763747
09,Age of Business,Ages 4 to 5,0.6488340005110297,0.6795628596266092,0.7081698893338009,0.7041182397804069,0.6883724683288953,0.6947113271290959,0.6843074763895792,0.6894137992560974,0.7148966988656938,0.7169539562328672,0.6998803227425395,0.6987247919355438,0.6966503165676768,0.7241359638204299,0.709865764760623,0.684755288345532,0.6835705375647032,0.6811755971170698,0.6673883340068896,0.6408745607205235
09,Age of Business,Ages 6 to 10,0.6875275999776809,0.7014002428166735,0.7066881323470223,0.7004141528395145,0.7164587609874203,0.7159390470191103,0.7183587420827809,0.7358373789853221,0.7580252711106863,0.742253217657431,0.7343383783371408,0.7246334329140134,0.7141441139233657,0.7169455921669387,0.713806209478903,0.7235833394108133,0.7242368650039562,0.7164401204378927,0.7083302409906805,0.6728166485714354
09,Age of Business,Ages 11+,0.7693912232106433,0.7869220335626568,0.7966684053494166,0.792172691095572,0.7917564329679311,0.7900656191955465,0.7903076838423606,0.8007428548318215,0.8276007028351071,0.8227769073339091,0.8183648847631181,0.8184519178494429,0.8102976572401274,0.8063816807057622,0.8012354752783393,0.8018084735351922,0.7952399064154607,0.7970259870493138,0.7924426196405735,0.7855529194722889
10,Age of Business,Total,,,,,,,,,,,,,,,,,,,,
10,Age of Business,Ages 0 to 1,0.5167448456419766,0.5252034281536441,0.5419400253414051,0.5124500461112819,0.4755902131921591,0.4880586854133959,0.5376641884352187,0.5248011569052784,0.5568097378012101,0.5415273422085609,0.5291250204817303,0.5337594196014078,0.5391980962813273,0.5197227958419376,0.5211230323992376,0.5437832385842656,0.5066092937590664,0.5404,0.5461314238641404,0.5479277510890714
10,Age of Business,Ages 2 to 3,0.647159861103374,0.6816497439476297,0.6239658835761969,0.6266852626685263,0.6347922030158146,0.5833369450584377,0.5947226287283316,0.6341762900160796,0.6775445195614972,0.6659308448079324,0.6444274370993973,0.6621961620469083,0.6505897830401142,0.6376196438803879,0.60992236318879,0.6243391000971118,0.6350240577385726,0.621616036371151,0.6259172833062114,0.6051212480922503
10,Age of Business,Ages 4 to 5,0.5943089250929697,0.6233842126177509,0.7021280926549762,0.7077938863876263,0.6558835758835759,0.6778243992896767,0.6704138676902923,0.6463562193182604,0.6782766439909297,0.6889397380509212,0.6940198683764647,0.6892974753018661,0.6788723583116655,0.6718770409718291,0.6722283310226131,0.6495194898509071,0.6413864421177036,0.6487124422001664,0.6275793078892488,0.5967645953395139
10,Age of Business,Ages 6 to 10,0.6336169707950476,0.6501128668171557,0.6613809157696907,0.638186433240948,0.6707664233576642,0.6918249714998029,0.6982314289139034,0.7369967896159088,0.7677116921124535,0.7308842795586553,0.7147043458386391,0.7107909824118162,0.7145881307316285,0.7035403765559517,0.6945232990064325,0.6891727201295682,0.6773874695863747,0.6792376963350786,0.6722487648181062,0.6647448174574034
10,Age of Business,Ages 11+,0.7233832979106852,0.7309643291362913,0.7406920159201876,0.728852447247034,0.7442527497187492,0.7445474559704905,0.7469803088666226,0.763444115711151,0.7910750071742398,0.7911728205481771,0.7845684020097121,0.7894894636362538,0.7767596749859125,0.7736117025822039,0.7636594141388696,0.7664080813156045,0.7654427573569978,0.7633031162596949,0.757791993574205,0.7520285030145012
11,Age of Business,Total,,,,,,,,,,,,,,,,,,,,
11,Age of Business,Ages 0 to 1,,,,,,0.5424940428911835,0.5377329060435041,0.5383679805399523,0.5385885476952407,0.5327527327984837,0.5335257673894678,0.5307810806184744,0.5268790949416026,0.5576564485670511,0.5651733081820325,0.540704552730107,0.5390809982653177,0.5652756793564999,0.5622012775271363,0.5356270035230266
11,Age of Business,Ages 2 to 3,,,,,,0.5955416534684828,0.5983135300881564,0.6277565033672257,0.663798341175307,0.6404836542767577,0.6383158707073106,0.639204430062687,0.6353690757967744,0.6426776361039098,0.6419500932421632,0.6697584077169857,0.6516794335689351,0.6533212127419851,0.6574451754385965,0.6427705347760315
11,Age of Business,Ages 4 to 5,,,,,,0.6396861012887234,0.6293580619653512,0.6387717947778063,0.6756219165892406,0.6861005616082819,0.6781204747533529,0.6797728207646068,0.6542649612737207,0.6539173514096606,0.6638424990020988,0.6763770402879826,0.6831790380542135,0.6767283119582418,0.6723289611818722,0.655176965596898
11,Age of Business,Ages 6 to 10,,,,,,0.7238724700299258,0.7261100603440511,0.7328640095078809,0.7476444522035605,0.7220960903659638,0.7133556498589841,0.7126846688678963,0.7139703083365055,0.7071483319214168,0.6991730338932368,0.7013918391292914,0.7010990137056488,0.7003649919975017,0.7048896013991109,0.7095096186317666
11,Age of Business,Ages 11+,,,,,,0.7381808615919538,0.7444850551390602,0.7628696758099496,0.7783310617686724,0.7819080429971471,0.7863954479100131,0.778209961915991,0.7881084543125534,0.7850910140647368,0.7855985220552774,0.7887072841911432,0.7897823929328537,0.7857613452526224,0.7831439934633445,0.8024705702857211
12,Age of Business,Total,,,,,,,,,,,,,,,,,,,,
12,Age of Business,Ages 0 to 1,0.46824103712348514,0.49291676738335183,0.5120140789951074,0.49197747392696844,0.4968848997589281,0.5112344194049107,0.5041511827100437,0.5115773934915696,0.5392442773047204,0.533645788612676,0.5498588089014059,0.547070424045053,0.5487062208564069,0.540455850773614,0.5371580624309928,0.5491967780261856,0.5421233761056523,0.5376112569494162,0.5445683947821466,0.5379135566700148
12,Age of Business,Ages 2 to 3,0.579789113067408,0.562702958864089,0.5836251346535,0.589745861973307,0.5984471531219392,0.5983816709284124,0.6186832709286543,0.6457725466923825,0.6644293428100312,0.6561768198318207,0.6597068119158093,0.6446140814351451,0.6444330276160394,0.6387556897013363,0.6369787791207329,0.6420440209822965,0.637979877023828,0.6339740774378502,0.647991740895846,0.6469531232167268
12,Age of Business,Ages 4 to 5,0.5726023098687235,0.5926399863278173,0.5995499183617123,0.5887813284850107,0.579454691217139,0.6108118525749793,0.6175961809094376,0.6571164115607852,0.6851962256600213,0.6931964628646125,0.6875434377528097,0.6720453658743862,0.6818287473504896,0.6690585433371038,0.654214632732501,0.6574317434590777,0.6637502369417885,0.6541029384665542,0.6610859125667188,0.6600891930262567
12,Age of Business,Ages 6 to 10,0.5764491917026248,0.580719808383636,0.6111526372940692,0.6186205407229477,0.6194941717415592,0.627550597102781,0.6505766367571885,0.6788765154381255,0.7075596586401112,0.7088327691850751,0.7084875848051413,0.7130823576618277,0.7003163923975798,0.7037979052841279,0.6900735404567383,0.6875726122698006,0.6765497386611975,0.6749824794353596,0.6828191832420252,0.6824803819684719
12,Age of Business,Ages 11+,0.682884289216723,0.6923188583317373,0.7091233779494104,0.7028487281729283,0.6955117030524472,0.694976234955353,0.7125453645310639,0.7482502020654352,0.7861706810957386,0.7845394074846995,0.7830929128319088,0.7745057061321271,0.7714840266007652,0.7637434315673267,0.7578827718622204,0.7579269163676924,0.7550411016155609,0.7522190569058107,0.7546337201623594,0.7516890390052364
12060,Age of Business,Total,,,,,,,,,,,,,,,,,,,,
12060,Age of Business,Ages 0 to 1,0.5115606283659897,0.5361341547871428,0.5357986875139342,0.5020714229936172,0.4892001536045747,0.4975853518564638,0.5195384012270733,0.514608090159341,0.586842209768712,0.5580919462233344,0.5335886393298084,0.540052723891636,0.5417913455627068,0.5309684058622444,0.5293459055682872,0.5135365452593651,0.49426653899460393,0.48936908717644817,0.4918123855817183,0.4996013824780421
12060,Age of Business,Ages 2 to 3,0.5803336055474368,0.599993402633174,0.6260784750134196,0.6201168655633942,0.6056615458223287,0.592891331497468,0.5994105464393819,0.6308143452063936,0.6766165138404581,0.650221553930478,0.6427405780441744,0.6425894986131162,0.6219836338654962,0.6301020408163265,0.6324234920880566,0.6137080578402575,0.5911574143137642,0.5771762086085499,0.6037594227046432,0.590685235600264
