time,fips,region,ownercode,firmage,Emp,EmpEnd,EarnBeg,EmpS,EmpTotal,FrmJbC
2007,24,Maryland,A05,2,327390.0,325212.0,10752.0,262011.0,424221.0,-2179.0
2007,24,Maryland,A05,3,366651.0,365620.0,13092.0,305363.0,456262.0,-1031.0
2007,24,Maryland,A05,4,784037.0,780026.0,13999.0,664015.0,955928.0,-4011.0
2007,24,Maryland,A05,5,6576353.0,6563108.0,15309.0,5776491.0,7726972.0,-13247.0
2007,26,Michigan,A05,1,474353.0,518783.0,8611.0,369744.0,695024.0,44428.0
2007,26,Michigan,A05,2,608672.0,607742.0,9464.0,494470.0,778504.0,-932.0
2007,26,Michigan,A05,3,586998.0,579125.0,11267.0,492057.0,718654.0,-7873.0
2007,26,Michigan,A05,4,1248529.0,1239681.0,11723.0,1060356.0,1508436.0,-8846.0
2007,26,Michigan,A05,5,11338254.0,11239232.0,14582.0,10102677.0,13042551.0,-99022.0
2007,27,Minnesota,A05,1,210175.0,258932.0,10682.0,165389.0,342457.0,48755.0
2007,27,Minnesota,A05,2,318832.0,324792.0,9588.0,260613.0,410105.0,5961.0
2007,27,Minnesota,A05,3,354798.0,354062.0,10100.0,296059.0,438476.0,-737.0
2007,27,Minnesota,A05,4,757901.0,754727.0,11722.0,645813.0,919308.0,-3173.0
2007,27,Minnesota,A05,5,7550647.0,7521289.0,15128.0,6692500.0,8722511.0,-29357.0
2007,28,Mississippi,A05,1,151920.0,162638.0,7574.0,113342.0,232599.0,10718.0
2007,28,Mississippi,A05,2,153960.0,153511.0,8198.0,120913.0,207802.0,-448.0
2007,28,Mississippi,A05,3,169058.0,167564.0,8889.0,136852.0,219775.0,-1493.0
2007,28,Mississippi,A05,4,312362.0,310838.0,8573.0,254515.0,404366.0,-1526.0
2007,28,Mississippi,A05,5,2815243.0,2805928.0,10791.0,2432010.0,3398914.0,-9315.0
2007,29,Missouri,A05,1,295932.0,321620.0,7372.0,223505.0,451942.0,25688.0
2007,29,Missouri,A05,2,348786.0,348271.0,7859.0,275016.0,467511.0,-516.0
2007,29,Missouri,A05,3,354790.0,353910.0,10033.0,289301.0,459432.0,-880.0
2007,29,Missouri,A05,4,759370.0,758297.0,10122.0,632053.0,957860.0,-1074.0
2007,29,Missouri,A05,5,7424159.0,7412044.0,13296.0,6516184.0,8809441.0,-12116.0
2007,30,Montana,A05,1,65864.0,72461.0,6665.0,49349.0,102280.0,6597.0
2007,30,Montana,A05,2,78350.0,77987.0,7396.0,60673.0,107162.0,-362.0
2007,30,Montana,A05,3,78700.0,78397.0,8255.0,63629.0,103062.0,-303.0
2007,30,Montana,A05,4,158586.0,158954.0,8719.0,129100.0,205639.0,366.0
2007,30,Montana,A05,5,1038011.0,1038707.0,10528.0,890636.0,1263980.0,696.0
2007,31,Nebraska,A05,1,93028.0,102026.0,7386.0,72385.0,135550.0,8997.0
2007,31,Nebraska,A05,2,108974.0,108212.0,8219.0,87973.0,140027.0,-763.0
2007,31,Nebraska,A05,3,117380.0,117619.0,8656.0,98365.0,146039.0,237.0
2007,31,Nebraska,A05,4,268984.0,269641.0,8757.0,225967.0,336989.0,658.0
2007,31,Nebraska,A05,5,2450785.0,2455615.0,11901.0,2160411.0,2883123.0,4829.0
2007,32,Nevada,A05,1,222328.0,242143.0,9779.0,169351.0,341509.0,19815.0
2007,32,Nevada,A05,2,243182.0,240227.0,10690.0,190074.0,328870.0,-2955.0
2007,32,Nevada,A05,3,217767.0,214722.0,11366.0,172017.0,292624.0,-3045.0
2007,32,Nevada,A05,4,568606.0,561793.0,11925.0,463559.0,734977.0,-6812.0
2007,32,Nevada,A05,5,3268347.0,3257401.0,13482.0,2799952.0,3999670.0,-10946.0
2007,33,New Hampshire,A05,1,71759.0,78245.0,9720.0,55762.0,105380.0,6486.0
2007,33,New Hampshire,A05,2,76151.0,75380.0,9713.0,60776.0,97950.0,-772.0
2007,33,New Hampshire,A05,3,91644.0,91367.0,11632.0,76249.0,114068.0,-278.0
2007,33,New Hampshire,A05,4,175840.0,175411.0,13156.0,148887.0,215469.0,-428.0
2007,33,New Hampshire,A05,5,1757009.0,1756733.0,14518.0,1554062.0,2047014.0,-276.0
2007,34,New Jersey,A05,1,456895.0,512457.0,10621.0,354254.0,707234.0,55562.0
2007,34,New Jersey,A05,2,561019.0,558064.0,11178.0,456184.0,723340.0,-2955.0
2007,34,New Jersey,A05,3,548017.0,544751.0,12559.0,454371.0,690474.0,-3266.0
2007,34,New Jersey,A05,4,1273399.0,1268906.0,14250.0,1091863.0,1543033.0,-4494.0
2007,34,New Jersey,A05,5,10550090.0,10519195.0,18075.0,9379511.0,12255502.0,-30897.0
2007,35,New Mexico,A05,1,135739.0,144873.0,12609.0,107977.0,195236.0,9134.0
2007,35,New Mexico,A05,2,115396.0,114999.0,8520.0,90021.0,156583.0,-398.0
2007,35,New Mexico,A05,3,110126.0,109171.0,8313.0,86292.0,148327.0,-955.0
2007,35,New Mexico,A05,4,268767.0,268094.0,9672.0,219367.0,346789.0,-673.0
2007,35,New Mexico,A05,5,1909082.0,1909556.0,11682.0,1608812.0,2386839.0,474.0
2007,36,New York,A05,1,991144.0,1092715.0,12565.0,797146.0,1435304.0,101571.0
2007,36,New York,A05,2,1168547.0,1172657.0,13314.0,963180.0,1497690.0,4109.0
2007,36,New York,A05,3,1159664.0,1158048.0,16668.0,977563.0,1452122.0,-1618.0
2007,36,New York,A05,4,2511942.0,2516853.0,16663.0,2167531.0,3040286.0,4910.0
2007,36,New York,A05,5,22558098.0,22577363.0,20553.0,20114597.0,26224939.0,19265.0
2007,37,North Carolina,A05,1,494301.0,547702.0,8085.0,376058.0,802392.0,53400.0
2007,37,North Carolina,A05,2,598937.0,601129.0,9395.0,478670.0,853510.0,2193.0
2007,37,North Carolina,A05,3,516420.0,518650.0,10365.0,421160.0,715435.0,2230.0
2007,37,North Carolina,A05,4,1321294.0,1320571.0,10321.0,1083602.0,1868639.0,-722.0
2007,37,North Carolina,A05,5,10567389.0,10569700.0,13416.0,9259218.0,12783430.0,2310.0
2007,38,North Dakota,A05,1,38870.0,43264.0,6881.0,29843.0,59000.0,4392.0
2007,38,North Dakota,A05,2,40100.0,40361.0,6802.0,32179.0,52682.0,261.0
2007,38,North Dakota,A05,3,38744.0,38908.0,8075.0,31907.0,49746.0,163.0
2007,38,North Dakota,A05,4,97224.0,97560.0,8991.0,80928.0,124723.0,335.0
2007,38,North Dakota,A05,5,892249.0,894685.0,11094.0,785274.0,1053440.0,2437.0
2007,39,Ohio,A05,1,495717.0,533757.0,7718.0,380823.0,737500.0,38040.0
2007,39,Ohio,A05,2,606219.0,601390.0,8542.0,486299.0,794169.0,-4829.0
2007,39,Ohio,A05,3,663005.0,657980.0,9688.0,547874.0,840851.0,-5025.0
2007,39,Ohio,A05,4,1392346.0,1386497.0,10244.0,1177068.0,1710280.0,-5849.0
2007,39,Ohio,A05,5,15057920.0,15017661.0,12781.0,13373405.0,17549553.0,-40259.0
2007,40,Oklahoma,A05,1,207424.0,229450.0,8285.0,158486.0,315783.0,22028.0
2007,40,Oklahoma,A05,2,227949.0,228160.0,8441.0,176908.0,311636.0,212.0
2007,40,Oklahoma,A05,3,196787.0,197676.0,9415.0,159602.0,257572.0,889.0
2007,40,Oklahoma,A05,4,491338.0,490219.0,9771.0,396548.0,645827.0,-1119.0
2007,40,Oklahoma,A05,5,3727993.0,3734173.0,11950.0,3206136.0,4549548.0,6180.0
2007,41,Oregon,A05,1,223573.0,243170.0,7857.0,169645.0,337929.0,19595.0
2007,41,Oregon,A05,2,265261.0,263168.0,9189.0,211220.0,349235.0,-2092.0
2007,41,Oregon,A05,3,253466.0,252258.0,9889.0,208286.0,325368.0,-1209.0
2007,41,Oregon,A05,4,561426.0,559961.0,10654.0,471494.0,703362.0,-1468.0
2007,41,Oregon,A05,5,4514418.0,4506785.0,13487.0,3962771.0,5343088.0,-7633.0
2007,42,Pennsylvania,A05,1,539846.0,594388.0,8447.0,427980.0,785923.0,54541.0
2007,42,Pennsylvania,A05,2,698934.0,701341.0,9117.0,577507.0,887926.0,2407.0
2007,42,Pennsylvania,A05,3,711518.0,709797.0,10812.0,599613.0,882116.0,-1721.0
2007,42,Pennsylvania,A05,4,1653415.0,1654414.0,11934.0,1422707.0,2000636.0,999.0
2007,42,Pennsylvania,A05,5,16123026.0,16143859.0,13468.0,14443341.0,18593215.0,20833.0
2007,44,Rhode Island,A05,1,51996.0,56204.0,8764.0,39876.0,77131.0,4208.0
2007,44,Rhode Island,A05,2,67965.0,67267.0,9152.0,55117.0,87330.0,-699.0
2007,44,Rhode Island,A05,3,66886.0,65932.0,10062.0,55568.0,82543.0,-954.0
2007,44,Rhode Island,A05,4,132614.0,131825.0,10750.0,112211.0,162007.0,-790.0
2007,44,Rhode Island,A05,5,1349567.0,1341728.0,12946.0,1196541.0,1559789.0,-7840.0
2007,45,South Carolina,A05,1,245682.0,270028.0,7873.0,183879.0,381735.0,24345.0
2007,45,South Carolina,A05,2,289936.0,288664.0,8364.0,226208.0,392733.0,-1272.0
2007,45,South Carolina,A05,3,288154.0,286263.0,8947.0,229951.0,379722.0,-1892.0
2007,45,South Carolina,A05,4,637833.0,635338.0,9678.0,521672.0,820850.0,-2495.0
2007,45,South Carolina,A05,5,4780700.0,4774914.0,11813.0,4137148.0,5761298.0,-5785.0
2007,46,South Dakota,A05,1,45514.0,49865.0,6100.0,34305.0,70070.0,4352.0
2007,46,South Dakota,A05,2,54047.0,54143.0,6887.0,42619.0,72752.0,97.0
2007,46,South Dakota,A05,3,53827.0,53905.0,8092.0,44241.0,69085.0,78.0
2007,46,South Dakota,A05,4,117799.0,118399.0,8423.0,97859.0,151478.0,599.0
2007,46,South Dakota,A05,5,1013501.0,1014968.0,10652.0,891993.0,1197959.0,1467.0
2007,47,Tennessee,A05,1,312099.0,340794.0,8554.0,236705.0,477614.0,28696.0
2007,47,Tennessee,A05,2,331328.0,331964.0,8777.0,261889.0,442393.0,637.0
2007,47,Tennessee,A05,3,339911.0,337299.0,10318.0,275137.0,440355.0,-2612.0
2007,47,Tennessee,A05,4,856407.0,853870.0,11272.0,706914.0,1095907.0,-2539.0
2007,47,Tennessee,A05,5,7488520.0,7473493.0,13290.0,6538722.0,8930331.0,-15027.0
2007,48,Texas,A05,1,1460446.0,1605417.0,10593.0,1125867.0,2226906.0,144973.0
2007,48,Texas,A05,2,1612027.0,1628115.0,11231.0,1276082.0,2177535.0,16087.0
2007,48,Texas,A05,3,1563108.0,1573126.0,11983.0,1260469.0,2073461.0,10018.0
2007,48,Texas,A05,4,3510524.0,3533345.0,13041.0,2910283.0,4487755.0,22821.0
2007,48,Texas,A05,5,25818231.0,25909926.0,15646.0,22352897.0,31302206.0,91695.0
2007,49,Utah,A05,1,210287.0,229233.0,8475.0,157871.0,318807.0,18947.0
2007,49,Utah,A05,2,225565.0,225408.0,9565.0,176593.0,300490.0,-157.0
2007,49,Utah,A05,3,237055.0,238390.0,10118.0,191431.0,308057.0,1334.0
2007,49,Utah,A05,4,478235.0,479179.0,10177.0,387816.0,622793.0,944.0
2007,49,Utah,A05,5,2925514.0,2928126.0,12601.0,2494035.0,3584724.0,2615.0
2007,50,Vermont,A05,1,31558.0,35235.0,7763.0,24277.0,46676.0,3678.0
2007,50,Vermont,A05,2,37474.0,37229.0,7900.0,30336.0,47303.0,-245.0
2007,50,Vermont,A05,3,37887.0,37584.0,8679.0,31419.0,46911.0,-302.0
2007,50,Vermont,A05,4,90246.0,90190.0,9645.0,75427.0,111669.0,-56.0
2007,50,Vermont,A05,5,807404.0,805448.0,12162.0,710009.0,946141.0,-1955.0
2007,51,Virginia,A05,1,399557.0,440968.0,9597.0,308747.0,605685.0,41410.0
2007,51,Virginia,A05,2,469802.0,469490.0,10686.0,374597.0,620221.0,-311.0
2007,51,Virginia,A05,3,470483.0,470185.0,12881.0,385238.0,600272.0,-298.0
2007,51,Virginia,A05,4,1109180.0,1110441.0,13389.0,936065.0,1374536.0,1261.0
2007,51,Virginia,A05,5,9544703.0,9527215.0,15140.0,8322952.0,11346665.0,-17488.0
2007,53,Washington,A05,1,410173.0,447136.0,8908.0,310711.0,625478.0,36962.0
2007,53,Washington,A05,2,410472.0,410855.0,9199.0,323402.0,552395.0,383.0
2007,53,Washington,A05,3,433535.0,434209.0,10573.0,351691.0,570268.0,673.0
2007,53,Washington,A05,4,949358.0,949630.0,11823.0,783983.0,1228281.0,271.0
2007,53,Washington,A05,5,7434711.0,7455837.0,15555.0,6491212.0,8951334.0,21126.0
2007,54,West Virginia,A05,1,72816.0,79649.0,7382.0,55100.0,109995.0,6832.0
2007,54,West Virginia,A05,2,82922.0,82092.0,7567.0,65939.0,108194.0,-832.0
2007,54,West Virginia,A05,3,81384.0,80774.0,8448.0,66632.0,103240.0,-610.0
2007,54,West Virginia,A05,4,189829.0,188471.0,9248.0,156362.0,242779.0,-1359.0
2007,54,West Virginia,A05,5,1850712.0,1850295.0,11301.0,1625758.0,2206801.0,-417.0
2007,55,Wisconsin,A05,1,266873.0,289853.0,7028.0,209031.0,386648.0,22979.0
2007,55,Wisconsin,A05,2,307848.0,307274.0,7728.0,250898.0,390885.0,-574.0
2007,55,Wisconsin,A05,3,343448.0,343154.0,9628.0,289737.0,422208.0,-294.0
2007,55,Wisconsin,A05,4,779172.0,775728.0,9312.0,657386.0,954315.0,-3442.0
2007,55,Wisconsin,A05,5,7895414.0,7881208.0,12898.0,7083965.0,9035815.0,-14206.0
2007,56,Wyoming,A05,1,42770.0,46677.0,8901.0,30687.0,68435.0,3908.0
2007,56,Wyoming,A05,2,48928.0,48683.0,9961.0,37030.0,68065.0,-246.0
2007,56,Wyoming,A05,3,46993.0,46945.0,10017.0,36737.0,63275.0,-47.0
2007,56,Wyoming,A05,4,92119.0,92567.0,10957.0,73581.0,122626.0,448.0
2007,56,Wyoming,A05,5,633777.0,637765.0,12839.0,522341.0,815993.0,3987.0
2008,01,Alabama,A05,1,207548.0,222412.0,7931.0,157380.0,307126.0,14865.0
2008,01,Alabama,A05,2,250479.0,243963.0,8760.0,197846.0,322890.0,-6517.0
2008,01,Alabama,A05,3,245952.0,241945.0,9318.0,201391.0,308859.0,-4007.0
2008,01,Alabama,A05,4,623287.0,613625.0,10439.0,519700.0,769102.0,-9663.0
2008,01,Alabama,A05,5,4964484.0,4897458.0,12074.0,4329393.0,5825011.0,-67025.0
2008,02,Alaska,A05,1,29360.0,32393.0,8185.0,20349.0,47818.0,3034.0
2008,02,Alaska,A05,2,36157.0,36219.0,9054.0,26470.0,52083.0,63.0
2008,02,Alaska,A05,3,34455.0,34271.0,8671.0,25428.0,48314.0,-184.0
2008,02,Alaska,A05,4,86979.0,86962.0,11637.0,67561.0,117839.0,-18.0
2008,02,Alaska,A05,5,759289.0,757672.0,14861.0,633857.0,944294.0,-1615.0
2008,04,Arizona,A05,1,354462.0,373062.0,8858.0,262965.0,530431.0,18600.0
2008,04,Arizona,A05,2,447212.0,433329.0,9812.0,352834.0,573848.0,-13883.0
2008,04,Arizona,A05,3,390544.0,377437.0,10699.0,311490.0,493889.0,-13107.0
2008,04,Arizona,A05,4,966351.0,939849.0,11735.0,791253.0,1197177.0,-26501.0
2008,04,Arizona,A05,5,6597738.0,6493111.0,14142.0,5674395.0,7809574.0,-104628.0
2008,05,Arkansas,A05,1,139878.0,151926.0,7330.0,104138.0,216036.0,12047.0
2008,05,Arkansas,A05,2,155915.0,153117.0,8399.0,123432.0,203562.0,-2797.0
2008,05,Arkansas,A05,3,136831.0,134798.0,8578.0,110115.0,176683.0,-2034.0
2008,05,Arkansas,A05,4,317283.0,312387.0,9638.0,261856.0,401101.0,-4895.0
2008,05,Arkansas,A05,5,3139126.0,3113992.0,11557.0,2729693.0,3741321.0,-25137.0
2008,06,California,A05,1,2572443.0,2757244.0,10804.0,2067593.0,3729543.0,184801.0
2008,06,California,A05,2,3323889.0,3263527.0,11873.0,2729115.0,4233004.0,-60361.0
2008,06,California,A05,3,2721098.0,2668704.0,11741.0,2248053.0,3429048.0,-52394.0
2008,06,California,A05,4,5514280.0,5421334.0,14544.0,4693766.0,6692087.0,-92946.0
2008,06,California,A05,5,38197036.0,37667341.0,16998.0,33754073.0,44233982.0,-529694.0
2008,08,Colorado,A05,1,302775.0,327945.0,10453.0,228454.0,453762.0,25171.0
2008,08,Colorado,A05,2,368515.0,363320.0,11221.0,291544.0,479255.0,-5195.0
2008,08,Colorado,A05,3,338615.0,333873.0,11059.0,271115.0,437628.0,-4743.0
2008,08,Colorado,A05,4,832779.0,820166.0,13106.0,688245.0,1035180.0,-12612.0
2008,08,Colorado,A05,5,5943845.0,5886643.0,14918.0,5115245.0,7089661.0,-57202.0
2008,09,Connecticut,A05,1,158660.0,170180.0,12744.0,124620.0,224595.0,11518.0
2008,09,Connecticut,A05,2,188355.0,185547.0,13118.0,154110.0,234359.0,-2808.0
2008,09,Connecticut,A05,3,178908.0,177421.0,13930.0,150690.0,218577.0,-1487.0
2008,09,Connecticut,A05,4,448973.0,443962.0,16314.0,388776.0,528345.0,-5012.0
2008,09,Connecticut,A05,5,4783371.0,4744138.0,19549.0,4316233.0,5390286.0,-39232.0
2008,10,Delaware,A05,1,42429.0,46078.0,8805.0,32661.0,62235.0,3648.0
2008,10,Delaware,A05,2,54176.0,52891.0,9132.0,43384.0,68410.0,-1285.0
2008,10,Delaware,A05,3,46151.0,44922.0,9622.0,37393.0,57852.0,-1227.0
2008,10,Delaware,A05,4,147701.0,144931.0,16877.0,127639.0,173188.0,-2769.0
2008,10,Delaware,A05,5,1164008.0,1152294.0,14857.0,1028815.0,1347597.0,-11713.0
2008,11,District of Columbia,A05,1,42713.0,47561.0,14368.0,33641.0,62487.0,4849.0
2008,11,District of Columbia,A05,2,52728.0,53175.0,16281.0,42786.0,68157.0,448.0
2008,11,District of Columbia,A05,3,64274.0,63662.0,15752.0,52279.0,81843.0,-614.0
2008,11,District of Columbia,A05,4,176093.0,176572.0,20808.0,152926.0,208669.0,481.0
2008,11,District of Columbia,A05,5,1480174.0,1472316.0,23597.0,1306425.0,1712514.0,-7859.0
2008,12,Florida,A05,1,1069212.0,1139142.0,9393.0,812323.0,1587879.0,69929.0
2008,12,Florida,A05,2,1255617.0,1225825.0,10368.0,1018537.0,1577238.0,-29792.0
2008,12,Florida,A05,3,1301184.0,1263745.0,10403.0,1062069.0,1616257.0,-37439.0
2008,12,Florida,A05,4,2918711.0,2841675.0,11504.0,2424266.0,3570997.0,-77036.0
2008,12,Florida,A05,5,19945003.0,19600701.0,13271.0,17370817.0,23215252.0,-344303.0
2008,13,Georgia,A05,1,493485.0,529183.0,8887.0,375290.0,734405.0,35698.0
2008,13,Georgia,A05,2,597766.0,581294.0,9849.0,475980.0,763304.0,-16472.0
2008,13,Georgia,A05,3,522522.0,508114.0,10612.0,426680.0,649372.0,-14409.0
2008,13,Georgia,A05,4,1331578.0,1305592.0,12491.0,1112938.0,1631090.0,-25987.0
2008,13,Georgia,A05,5,10488707.0,10367330.0,14353.0,9222268.0,12160745.0,-121378.0
2008,15,Hawaii,A05,1,56829.0,61209.0,8087.0,44051.0,82290.0,4378.0
2008,15,Hawaii,A05,2,79899.0,78648.0,9485.0,66487.0,98105.0,-1251.0
2008,15,Hawaii,A05,3,72605.0,70915.0,10235.0,60741.0,87345.0,-1689.0
2008,15,Hawaii,A05,4,188351.0,184010.0,11967.0,160808.0,222134.0,-4341.0
2008,15,Hawaii,A05,5,1603024.0,1579249.0,12780.0,1423796.0,1826605.0,-23776.0
2008,16,Idaho,A05,1,108631.0,115729.0,7113.0,81809.0,161208.0,7097.0
2008,16,Idaho,A05,2,128576.0,123931.0,7707.0,99342.0,168362.0,-4646.0
2008,16,Idaho,A05,3,113489.0,109863.0,8263.0,90946.0,143461.0,-3627.0
2008,16,Idaho,A05,4,283982.0,279613.0,9807.0,235941.0,353152.0,-4368.0
2008,16,Idaho,A05,5,1530888.0,1507792.0,11701.0,1319843.0,1814782.0,-23096.0
2008,17,Illinois,A05,1,566977.0,613632.0,11482.0,446394.0,819260.0,46654.0
2008,17,Illinois,A05,2,711141.0,708530.0,11583.0,587504.0,894633.0,-2611.0
2008,17,Illinois,A05,3,668341.0,659238.0,11961.0,554578.0,829515.0,-9103.0
2008,17,Illinois,A05,4,1640293.0,1615567.0,13986.0,1385695.0,2013194.0,-24727.0
2008,17,Illinois,A05,5,16541084.0,16362703.0,16072.0,14772953.0,18910512.0,-178381.0
2008,18,Indiana,A05,1,301522.0,319755.0,7774.0,230517.0,438744.0,18234.0
2008,18,Indiana,A05,2,340110.0,335622.0,9065.0,277251.0,428727.0,-4488.0
2008,18,Indiana,A05,3,295649.0,288969.0,9450.0,241310.0,369544.0,-6681.0
2008,18,Indiana,A05,4,824563.0,811209.0,11110.0,698961.0,997651.0,-13354.0
2008,18,Indiana,A05,5,8101861.0,7994966.0,12702.0,7132288.0,9393238.0,-106895.0
2008,19,Iowa,A05,1,135396.0,147789.0,7142.0,104767.0,198963.0,12394.0
2008,19,Iowa,A05,2,166665.0,165118.0,7680.0,133610.0,214958.0,-1546.0
2008,19,Iowa,A05,3,145831.0,143946.0,7946.0,118850.0,184047.0,-1884.0
2008,19,Iowa,A05,4,382747.0,379656.0,9457.0,322338.0,470836.0,-3092.0
2008,19,Iowa,A05,5,4188192.0,4158933.0,12344.0,3712966.0,4846120.0,-29257.0
2008,20,Kansas,A05,1,134796.0,146259.0,7816.0,103598.0,199463.0,11463.0
2008,20,Kansas,A05,2,164855.0,162622.0,8455.0,130910.0,214934.0,-2233.0
2008,20,Kansas,A05,3,177159.0,175230.0,9047.0,141602.0,233242.0,-1930.0
2008,20,Kansas,A05,4,403115.0,400694.0,9916.0,336098.0,505291.0,-2419.0
2008,20,Kansas,A05,5,3596292.0,3577073.0,13090.0,3152816.0,4229450.0,-19219.0
2008,21,Kentucky,A05,1,181863.0,194985.0,8914.0,140829.0,267732.0,13123.0
2008,21,Kentucky,A05,2,221291.0,216818.0,9266.0,178495.0,280182.0,-4473.0
2008,21,Kentucky,A05,3,178999.0,177377.0,9195.0,146652.0,227059.0,-1621.0
2008,21,Kentucky,A05,4,508319.0,499299.0,10141.0,419055.0,640783.0,-9019.0
2008,21,Kentucky,A05,5,4886000.0,4835788.0,12386.0,4283700.0,5737989.0,-50212.0
2008,22,Louisiana,A05,1,214697.0,235122.0,9267.0,159660.0,335959.0,20425.0
2008,22,Louisiana,A05,2,278151.0,276985.0,9597.0,217380.0,377631.0,-1166.0
2008,22,Louisiana,A05,3,263851.0,263142.0,10483.0,210930.0,347781.0,-710.0
2008,22,Louisiana,A05,4,614972.0,612829.0,10748.0,499606.0,805290.0,-2143.0
2008,22,Louisiana,A05,5,4806123.0,4779416.0,13246.0,4106152.0,5877943.0,-26707.0
2008,23,Maine,A05,1,64194.0,69142.0,7840.0,49549.0,93893.0,4948.0
2008,23,Maine,A05,2,73104.0,72081.0,7633.0,58174.0,93609.0,-1024.0
2008,23,Maine,A05,3,66864.0,65974.0,8787.0,54632.0,83992.0,-889.0
2008,23,Maine,A05,4,170939.0,169164.0,9238.0,143265.0,209443.0,-1775.0
2008,23,Maine,A05,5,1635747.0,1621896.0,11981.0,1451038.0,1881070.0,-13850.0
2008,24,Maryland,A05,1,252245.0,271327.0,9772.0,196098.0,366425.0,19082.0
2008,24,Maryland,A05,2,298968.0,293425.0,11055.0,240704.0,378880.0,-5543.0
2008,24,Maryland,A05,3,303708.0,298373.0,12469.0,250445.0,374980.0,-5335.0
2008,24,Maryland,A05,4,769749.0,760901.0,14376.0,654210.0,928187.0,-8848.0
2008,24,Maryland,A05,5,6660488.0,6598242.0,15751.0,5880259.0,7696441.0,-62246.0
2008,26,Michigan,A05,1,432655.0,465383.0,9457.0,340254.0,619942.0,32729.0
2008,26,Michigan,A05,2,532024.0,515793.0,9221.0,421758.0,676168.0,-16232.0
2008,26,Michigan,A05,3,501118.0,489126.0,10568.0,413589.0,615946.0,-11992.0
2008,26,Michigan,A05,4,1229950.0,1209846.0,11870.0,1046153.0,1468785.0,-20104.0
2008,26,Michigan,A05,5,11167441.0,10973970.0,14640.0,9955538.0,12702027.0,-193470.0
2008,27,Minnesota,A05,1,252763.0,272181.0,8670.0,197035.0,362455.0,19418.0
2008,27,Minnesota,A05,2,328303.0,322915.0,10859.0,268736.0,405830.0,-5388.0
2008,27,Minnesota,A05,3,305313.0,301907.0,10047.0,252996.0,375676.0,-3408.0
2008,27,Minnesota,A05,4,730134.0,719929.0,11828.0,621508.0,875378.0,-10204.0
2008,27,Minnesota,A05,5,7619878.0,7553085.0,15447.0,6800696.0,8684786.0,-66793.0
2008,28,Mississippi,A05,1,120702.0,129869.0,7375.0,89927.0,182653.0,9166.0
2008,28,Mississippi,A05,2,155673.0,152162.0,8396.0,122157.0,205064.0,-3512.0
2008,28,Mississippi,A05,3,153178.0,150162.0,8997.0,123152.0,197511.0,-3016.0
2008,28,Mississippi,A05,4,318290.0,311119.0,8869.0,259391.0,402570.0,-7171.0
2008,28,Mississippi,A05,5,2822362.0,2789518.0,11118.0,2453045.0,3336922.0,-32844.0
2008,29,Missouri,A05,1,276061.0,297966.0,7844.0,209827.0,412468.0,21905.0
2008,29,Missouri,A05,2,339189.0,335265.0,8271.0,269989.0,444532.0,-3922.0
2008,29,Missouri,A05,3,324607.0,319642.0,8738.0,262104.0,417271.0,-4966.0
2008,29,Missouri,A05,4,759710.0,749704.0,10852.0,632940.0,942212.0,-10006.0
2008,29,Missouri,A05,5,7427759.0,7362629.0,13693.0,6528138.0,8695260.0,-65128.0
2008,30,Montana,A05,1,58381.0,62677.0,6962.0,43574.0,87971.0,4296.0
2008,30,Montana,A05,2,78134.0,76636.0,7326.0,60467.0,104030.0,-1497.0
2008,30,Montana,A05,3,71987.0,70075.0,7650.0,56785.0,94221.0,-1913.0
2008,30,Montana,A05,4,170768.0,167308.0,9109.0,139375.0,214793.0,-3460.0
2008,30,Montana,A05,5,1050172.0,1040999.0,10855.0,906540.0,1253277.0,-9173.0
2008,31,Nebraska,A05,1,89732.0,96975.0,7278.0,70453.0,128810.0,7240.0
2008,31,Nebraska,A05,2,104768.0,104112.0,8136.0,85108.0,133371.0,-655.0
2008,31,Nebraska,A05,3,103624.0,103224.0,8747.0,85599.0,129744.0,-400.0
2008,31,Nebraska,A05,4,277344.0,275495.0,9136.0,234568.0,340021.0,-1850.0
2008,31,Nebraska,A05,5,2489512.0,2476066.0,12111.0,2198251.0,2893596.0,-13447.0
2008,32,Nevada,A05,1,197881.0,211357.0,9756.0,147292.0,302543.0,13476.0
2008,32,Nevada,A05,2,229916.0,223258.0,10669.0,180560.0,300825.0,-6659.0
2008,32,Nevada,A05,3,209962.0,202315.0,11404.0,168763.0,267864.0,-7648.0
2008,32,Nevada,A05,4,527452.0,515573.0,12312.0,434357.0,664522.0,-11879.0
2008,32,Nevada,A05,5,3255644.0,3182647.0,13550.0,2811398.0,3845753.0,-72999.0
2008,33,New Hampshire,A05,1,68689.0,73184.0,9901.0,53812.0,96376.0,4493.0
2008,33,New Hampshire,A05,2,79289.0,77803.0,9862.0,63265.0,101385.0,-1485.0
2008,33,New Hampshire,A05,3,75912.0,75145.0,10577.0,62647.0,94096.0,-765.0
2008,33,New Hampshire,A05,4,181440.0,179441.0,13452.0,152808.0,221365.0,-1999.0
2008,33,New Hampshire,A05,5,1767402.0,1752325.0,14876.0,1567701.0,2032971.0,-15076.0
2008,34,New Jersey,A05,1,448694.0,481012.0,10912.0,350073.0,652716.0,32320.0
2008,34,New Jersey,A05,2,524186.0,515869.0,11691.0,429894.0,655564.0,-8316.0
2008,34,New Jersey,A05,3,500823.0,494178.0,12019.0,411461.0,631564.0,-6644.0
